name1,name2,Sd,Nd,S,N,pS,pN
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_Powassan_subtype_Powassan1_HM440559,269.49999999999994,170.49999999999997,348.8333333333331,1139.1666666666656,0.7725752508361208,0.149670811997074
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_Powassan_subtype_Powassan2_EU543649,275.66666666666663,165.33333333333331,351.16666666666646,1136.8333333333321,0.7850023730422405,0.14543322093534686
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_Powassan_subtype_Powassan2_HM440563,268.66666666666663,169.33333333333331,350.4999999999998,1137.4999999999989,0.7665240133143133,0.148864468864469
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_Royalfarm_subtype_Royalfarm_DQ235149,277.50000000000006,209.49999999999997,349.9999999999999,1134.9999999999984,0.7928571428571433,0.18458149779735705
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVBkl1_EF469661,297.16666666666663,133.83333333333331,352.5,1135.4999999999984,0.8430260047281323,0.11786290914428314
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVBkl2_EF469662,280.8333333333333,138.16666666666666,353.1666666666666,1134.8333333333321,0.7951864086833413,0.12175062417388763
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_AM600965,270.3333333333333,136.66666666666666,351.33333333333337,1136.666666666665,0.7694497153700188,0.12023460410557202
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_DQ153877,271.8333333333333,137.16666666666666,350.8333333333334,1137.166666666665,0.7748218527315912,0.12062142752454949
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_DQ401140,270.8333333333333,135.16666666666666,351.1666666666667,1136.8333333333317,0.7712387280493592,0.11889752235742576
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_GU183381,274.8333333333333,135.16666666666666,350.83333333333337,1137.166666666665,0.7833729216152018,0.11886267037959859
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_JQ654701,273.3333333333333,136.66666666666666,351.1666666666667,1136.8333333333317,0.7783578547698148,0.12021697698284725
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_KF991107,275.3333333333333,133.66666666666666,351.3333333333333,1136.666666666665,0.7836812144212524,0.11759530791788873
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_KJ922513,274.8333333333333,137.16666666666666,351.3333333333333,1136.6666666666652,0.782258064516129,0.12067448680351922
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_KJ922514,272.8333333333333,136.16666666666666,351.00000000000006,1136.9999999999984,0.7773029439696104,0.11975960128994445
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_KJ922516,267.99999999999994,138.0,350.6666666666668,1137.3333333333317,0.7642585551330794,0.12133645955451366
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_LY683283,271.5,134.5,350.33333333333337,1137.666666666665,0.7749762131303519,0.11822443598007636
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_MG589937,264.83333333333326,135.16666666666666,350.50000000000006,1137.4999999999984,0.7555872563005227,0.11882783882783898
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_MW256715,272.3333333333333,133.66666666666666,352.00000000000006,1135.9999999999984,0.7736742424242422,0.11766431924882645
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_ON502378,291.0,137.0,349.6666666666668,1138.333333333332,0.8322211630123925,0.12035139092240132
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_OQ889171,276.3333333333333,133.66666666666666,351.00000000000006,1136.9999999999984,0.7872744539411204,0.11756083260041059
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_AB062063,298.66666666666663,135.33333333333331,352.99999999999994,1134.9999999999986,0.846081208687441,0.119236417033774
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_AB062064,299.66666666666663,138.33333333333331,353.6666666666666,1134.333333333332,0.8473138548539115,0.12195121951219526
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_AY169390,301.16666666666663,135.83333333333331,352.6666666666666,1135.333333333332,0.8539697542533082,0.11964180857310641
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_AY182009,292.0,137.0,355.0,1132.9999999999984,0.8225352112676056,0.12091791703442206
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_DQ862460,294.5,134.5,354.0,1133.9999999999986,0.8319209039548022,0.11860670194003542
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_DQ989336,301.0,134.0,352.66666666666646,1135.3333333333321,0.8534971644612481,0.11802701115678227
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_EU816453,295.0,135.0,353.1666666666666,1134.8333333333321,0.8352996696554981,0.11896019973564413
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_EU816454,301.16666666666663,138.83333333333331,353.33333333333326,1134.6666666666654,0.8523584905660379,0.12235605170387791
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_FJ402885,293.5,135.5,354.16666666666663,1133.833333333332,0.8287058823529413,0.1195061002498899
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_GU121642,290.0,136.0,354.66666666666663,1133.333333333332,0.8176691729323309,0.12000000000000015
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JF819648,301.5,140.5,352.8333333333333,1135.1666666666654,0.8545111006140765,0.12377037145793583
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JQ825147,311.66666666666663,136.33333333333331,353.33333333333326,1134.6666666666652,0.8820754716981133,0.12015276145710943
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JQ825150,299.66666666666663,137.33333333333331,353.49999999999994,1134.4999999999989,0.8477133427628477,0.1210518583810784
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JQ825154,293.5,134.5,354.3333333333333,1133.6666666666654,0.8283160865475071,0.11864157600705688
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JX498940,296.6666666666667,137.33333333333331,353.3333333333333,1134.6666666666654,0.8396226415094341,0.12103407755581681
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JX968560,284.0,135.0,353.5,1134.4999999999986,0.8033946251768034,0.11899515204936109
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KC422667,287.5,137.5,353.5,1134.4999999999986,0.8132956152758133,0.12119876597620112
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KF880803,295.5,136.5,351.9999999999999,1135.9999999999986,0.8394886363636367,0.1201584507042255
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KF880804,301.66666666666663,138.33333333333331,352.99999999999994,1134.9999999999989,0.8545797922568461,0.12187958883994136
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KP844724,302.16666666666663,135.83333333333331,353.83333333333326,1134.1666666666654,0.8539802166745173,0.11976487876561363
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KP844727,302.16666666666663,137.83333333333331,353.49999999999994,1134.4999999999986,0.8547854785478548,0.12149258116644643
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KT001073,291.0,136.0,354.49999999999994,1133.4999999999986,0.8208744710860368,0.11998235553595074
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KU761569,307.16666666666663,135.83333333333331,353.1666666666666,1134.8333333333321,0.8697498820198208,0.1196945219562345
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KU761570,297.66666666666663,140.33333333333331,352.5,1135.4999999999986,0.8444444444444443,0.12358725965066797
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_MT246197,293.5,136.5,354.4999999999999,1133.4999999999986,0.827926657263752,0.12042346713718585
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_MT681749,303.16666666666663,135.83333333333331,353.66666666666663,1134.3333333333321,0.857210179076343,0.11974728181016761
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_ON408071,290.6666666666667,136.33333333333331,353.66666666666663,1134.3333333333321,0.8218661639962301,0.12018806935057313
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_ON408073,294.6666666666667,137.33333333333331,353.5,1134.4999999999986,0.8335690711928336,0.12105185838107843
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVHim_MG599476,273.3333333333333,152.66666666666666,351.00000000000006,1136.9999999999984,0.7787274453941119,0.13427147464086797
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVOb_MF774565,270.8333333333333,134.16666666666666,353.3333333333332,1134.6666666666656,0.7665094339622643,0.11824324324324334
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_AF069066,287.3333333333333,133.66666666666666,353.8333333333334,1134.1666666666647,0.81205840791333,0.11785451873622356
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_AF527415,279.0,134.0,354.3333333333333,1133.6666666666652,0.7873941674506115,0.1182005292561013
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_DQ486861,287.6666666666667,136.33333333333331,353.3333333333333,1134.6666666666652,0.8141509433962265,0.12015276145710943
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_GU183382,283.6666666666667,146.33333333333334,351.0,1136.9999999999984,0.8081671415004749,0.12870126062738219
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_GU183384,293.1666666666667,138.83333333333331,352.8333333333333,1135.166666666665,0.8308927727916865,0.12230215827338146
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_JN003207,287.5,132.5,353.00000000000006,1134.9999999999982,0.8144475920679886,0.11674008810572706
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_JN003208,288.0,133.0,354.16666666666674,1133.8333333333314,0.8131764705882352,0.1173011906511835
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_JQ429588,278.0,135.0,353.99999999999994,1133.9999999999986,0.7853107344632769,0.1190476190476192
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_KF823822,280.1666666666667,135.83333333333331,353.16666666666674,1134.8333333333314,0.7932987258140631,0.11969452195623458
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_KJ626343,277.8333333333333,139.16666666666666,352.50000000000017,1135.4999999999982,0.7881796690307324,0.122559812123881
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_KM019545,280.6666666666667,133.33333333333331,353.33333333333337,1134.666666666665,0.7943396226415094,0.11750881316098724
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_KP345889,282.8333333333333,136.16666666666663,353.49999999999994,1134.4999999999984,0.8000942951438001,0.12002350521521976
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_KT224352,288.6666666666667,138.33333333333331,352.5,1135.4999999999984,0.8189125295508275,0.12182592103331881
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_LC017692,287.1666666666667,136.83333333333331,353.5,1134.4999999999984,0.8123526638378125,0.12061113559571045
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MF043955,279.6666666666667,134.33333333333331,354.66666666666663,1133.333333333332,0.7885338345864663,0.11852941176470602
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MH645616,280.5,136.5,353.5,1134.4999999999984,0.7934936350777935,0.12031732040546513
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MH645618,285.0,136.0,353.8333333333332,1134.1666666666654,0.805463966085728,0.1199118295371052
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MN114636,282.1666666666667,133.83333333333331,353.50000000000006,1134.4999999999984,0.7982083922677982,0.11796679888350242
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MN115819,287.5,133.5,353.83333333333337,1134.1666666666654,0.8125294394724446,0.11770756796473195
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MN115820,282.6666666666667,134.33333333333331,353.00000000000006,1134.9999999999984,0.8007554296506137,0.11835535976505154
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MN542364,289.1666666666667,137.83333333333331,353.3333333333333,1134.666666666665,0.8183962264150945,0.12147473560517055
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_OR896869,280.8333333333333,138.16666666666666,353.0,1134.9999999999984,0.795561850802644,0.12173274596182102
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_avianflavi_species_Kama_subtype_Kama_KF815940,277.16666666666674,346.8333333333333,346.49999999999994,1120.499999999999,0.7999037999038002,0.30953443403242625
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_avianflavi_species_Meaban_subtype_Meaban_DQ235144,274.50000000000006,337.5,348.9999999999999,1117.9999999999995,0.7865329512893987,0.3018783542039357
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_avianflavi_species_Saumarezreef_subtype_Saumarezreef_DQ235150,262.33333333333337,359.6666666666667,343.83333333333337,1123.1666666666663,0.7629665535627727,0.32022555275263404
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_avianflavi_species_Tyl_subtype_Tyl1_KF815939,270.5,332.49999999999994,344.3333333333332,1122.6666666666658,0.7855759922555666,0.29616983372921635
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_avianflavi_species_Tyl_subtype_Tyl2_DQ235148,266.8333333333333,333.16666666666663,345.83333333333326,1121.1666666666656,0.7715662650602411,0.29716069570388015
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_unknownflavi_species_Kadam_subtype_Kadam_DQ235146,286.00000000000006,318.00000000000006,349.1666666666667,1120.8333333333326,0.81909307875895,0.28371747211895937
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_AY323490,genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_MG720085,57.0,3.0,358.6666666666665,1129.333333333332,0.15892193308550193,0.002656434474616296
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_AY323490,genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_MG720086,33.0,4.0,359.3333333333332,1128.666666666665,0.09183673469387758,0.0035440047253396394
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_AY323490,genus_mammalflavi_species_TBEV_subtype_GGEV+TSEV_DQ235153,273.5,139.5,355.1666666666665,1132.8333333333321,0.7700610042233696,0.12314256289539516
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_AY323490,genus_mammalflavi_species_TBEV_subtype_GGEV+TSEV_DQ235151,277.5,137.5,355.6666666666665,1132.3333333333323,0.7802249297094661,0.12143067412422737
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_AY323490,genus_mammalflavi_species_GGV_subtype_GGV1_DQ235145,280.3333333333333,210.66666666666666,349.3333333333333,1138.6666666666654,0.8024809160305343,0.18501170960187374
