name1,name2,Sd,Nd,S,N,pS,pN
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_MG243699,1899.8333333333333,1139.166666666667,2412.166666666669,7829.833333333438,0.7876045049402328,0.14549053832563297
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_KF056331,1900.0000000000002,1145.0,2412.0000000000023,7830.000000000105,0.787728026533996,0.14623243933588567
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_KJ495985,1894.5,1140.5,2410.500000000002,7831.500000000105,0.7859365276913497,0.14562982825767537
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_MK007532,1913.4999999999998,1139.5000000000002,2412.6666666666674,7829.333333333436,0.7931058303398726,0.1455424046321507
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_MK007533,1915.8333333333335,1140.166666666667,2413.6666666666674,7828.333333333439,0.7937439580168483,0.14564615712156503
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_MK007534,1894.5,1134.5,2413.8333333333344,7828.1666666667725,0.784851204860871,0.14492537631203364
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_MK007539,1902.5,1140.5000000000002,2413.500000000001,7828.500000000108,0.7882742904495543,0.14568563581784308
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_MK007540,1905.333333333333,1130.6666666666667,2411.166666666669,7830.8333333334385,0.7902122070920017,0.14438650633180608
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_MK007544,1910.5,1130.5000000000002,2406.6666666666683,7835.333333333442,0.7938365650969523,0.14428231089934287
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_MN844186,1909.1666666666667,1140.8333333333335,2412.500000000001,7829.500000000104,0.7913644214162346,0.14570960257146923
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_NC001809,1899.6666666666667,1167.3333333333337,2417.5000000000005,7824.500000000102,0.7857980006894173,0.14918951157688268
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_KP144332,1896.1666666666667,1134.8333333333337,2412.500000000002,7829.500000000104,0.7859758203799649,0.14494327011090347
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_LIV_DQ235152,1879.4999999999998,1138.5,2413.8333333333353,7828.166666666772,0.7786370227162873,0.14543635163618363
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_Omsk1_AB507800,1913.5000000000007,1159.4999999999998,2409.5000000000036,7832.500000000104,0.7941481635194014,0.14803702521544645
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_Omsk1_MT354616,1933.5000000000007,1162.5,2407.000000000002,7835.000000000102,0.8032820938928124,0.14837268666241032
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_Omsk2_AY193805,1880.666666666667,1155.3333333333333,2416.8333333333344,7825.166666666767,0.778153230811668,0.14764328768290155
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_Omsk2_MT354615,1878.0000000000005,1148.0,2417.000000000001,7825.000000000095,0.7769962763756723,0.14670926517571709
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_Omsk2_MT354618,1879.166666666667,1155.8333333333333,2416.3333333333344,7825.666666666763,0.7776934749620635,0.14769774673084113
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_Omsk2_OL689364,1875.8333333333337,1148.1666666666665,2414.5000000000014,7827.500000000096,0.7769034306619725,0.1466837006281255
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_Omsk2_OP292291,1910.0000000000002,1165.0,2416.166666666669,7825.833333333432,0.7905083810443534,0.1488659354701291
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_Powassan_subtype_Powassan1_HM440558,1960.5,1339.5000000000002,2403.1666666666697,7835.833333333433,0.8157985990706696,0.1709454429437392
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_Powassan_subtype_Powassan1_HM440559,1958.8333333333333,1341.1666666666672,2404.6666666666674,7834.333333333428,0.814596617687829,0.17119091179849183
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_Powassan_subtype_Powassan2_EU543649,1908.5000000000005,1331.5,2405.0000000000027,7834.000000000099,0.7935550935550928,0.1699642583609884
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_Powassan_subtype_Powassan2_HM440563,1915.0000000000002,1321.0000000000002,2405.0000000000036,7834.000000000093,0.7962577962577951,0.16862394689813437
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_Royalfarm_subtype_Royalfarm_DQ235149,1932.3333333333328,1631.666666666667,2409.833333333339,7829.16666666677,0.8018535168407199,0.20840872804683072
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVBkl1_EF469661,1909.8333333333333,1091.166666666667,2415.6666666666697,7826.333333333429,0.7906030081412988,0.13942246262617491
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVBkl2_EF469662,1960.0000000000002,1096.0000000000005,2422.000000000003,7820.000000000094,0.8092485549132938,0.14015345268542037
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_AM600965,1937.5000000000002,1122.5000000000002,2412.5000000000005,7829.500000000103,0.8031088082901554,0.14336803116418487
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_DQ153877,1920.5000000000002,1126.5000000000002,2412.333333333334,7829.6666666667725,0.796117175625259,0.14387585678402465
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_DQ401140,1909.5000000000002,1125.5000000000002,2411.1666666666692,7830.833333333439,0.791940277873781,0.14372672129402808
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_GU183381,1937.5000000000002,1123.5000000000002,2412.0000000000014,7830.000000000104,0.8032752902155884,0.1434865900383123
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_JQ654701,1941.3333333333337,1130.6666666666665,2409.833333333335,7832.166666666772,0.8055882149526243,0.1443619262443323
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_KF991107,1929.0000000000002,1128.0000000000002,2411.6666666666683,7830.3333333334385,0.7998617829993084,0.1440551700651294
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_KJ922513,1935.0000000000002,1132.0000000000002,2411.0000000000014,7831.000000000105,0.8025715470759017,0.14455369684586708
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_KJ922514,1926.3333333333335,1130.6666666666667,2410.000000000001,7832.000000000105,0.7993084370677729,0.14436499829758065
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_KJ922516,1922.5000000000002,1125.5000000000002,2409.6666666666674,7832.333333333438,0.7978281920044265,0.14369919564199496
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_LY683283,1928.166666666667,1122.8333333333335,2410.0,7832.0000000001055,0.8000691562932228,0.1433648280558374
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_MG589937,1917.6666666666667,1122.3333333333335,2411.8333333333344,7830.166666666772,0.7951074562918938,0.14333453949468744
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_MW256715,1925.0000000000002,1127.0000000000002,2411.1666666666683,7830.8333333334385,0.798368701182,0.14391827178886687
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_ON502378,1943.5,1108.5,2407.8333333333358,7834.166666666771,0.8071571952654523,0.14149558557600067
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVEur_OQ889171,1928.8333333333335,1129.1666666666667,2408.0000000000014,7834.000000000106,0.8010105204872643,0.14413666921963894
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_AB062063,1948.8333333333337,1116.1666666666667,2423.166666666669,7818.833333333436,0.804250636219822,0.14275360774198864
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_AB062064,1937.5000000000002,1125.5,2421.833333333336,7820.166666666766,0.8000137636776539,0.1439227637944612
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_AY169390,1931.9999999999998,1116.0,2424.000000000003,7815.000000000104,0.7970297029702959,0.14280230326295396
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_AY182009,1917.8333333333335,1115.1666666666667,2423.3333333333358,7818.666666666765,0.7914030261347998,0.1426287517053188
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_DQ862460,1927.1666666666667,1113.8333333333335,2421.3333333333367,7820.666666666768,0.7959113436123337,0.14242178842383246
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_DQ989336,1925.3333333333335,1113.6666666666665,2420.1666666666674,7821.833333333436,0.795537497417533,0.14237923760414037
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_EU816453,1934.8333333333335,1113.1666666666667,2425.5000000000027,7816.500000000102,0.7977049405620826,0.14241241817522576
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_EU816454,1919.5000000000002,1119.5,2419.8333333333353,7822.16666666677,0.7932364487912386,0.1431189141968319
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_FJ402885,1930.8333333333335,1105.1666666666667,2422.3333333333367,7819.666666666764,0.7970964634649776,0.14133168506756294
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_GU121642,1916.8333333333335,1103.1666666666667,2423.1666666666692,7818.83333333343,0.7910447761194022,0.1410909555986596
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JF819648,1924.0,1120.0000000000002,2420.8333333333353,7821.166666666771,0.794767641996557,0.1432011421995847
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JQ825147,1945.0000000000002,1118.0,2422.3333333333358,7819.666666666768,0.8029448190449973,0.14297284624237847
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JQ825150,1933.8333333333335,1118.1666666666667,2420.0000000000023,7822.000000000101,0.7991046831955916,0.14295150430409773
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JQ825154,1916.0,1106.0,2421.500000000001,7820.500000000102,0.7912450960148665,0.14142318266095333
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JX498940,1931.5000000000002,1125.5,2421.500000000002,7820.500000000101,0.7976460871360722,0.1439166293715217
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_JX968560,1920.3333333333335,1109.666666666667,2419.3333333333344,7822.666666666771,0.7937448332874067,0.1418527356400186
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KC422667,1936.6666666666667,1115.3333333333335,2417.333333333334,7824.666666666767,0.801158301158301,0.14254068330919134
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KF880803,1926.5000000000002,1104.5,2417.5000000000005,7824.500000000104,0.7968976215098241,0.1411591795002857
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KF880804,1928.3333333333333,1113.6666666666667,2420.0000000000027,7822.000000000102,0.796831955922864,0.14237620386942626
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KP844724,1933.0000000000002,1120.0,2421.0000000000023,7821.000000000104,0.7984304006608832,0.14320419383710334
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KP844727,1919.0000000000002,1123.0,2420.3333333333358,7821.666666666769,0.7928659964192253,0.14357553803536996
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KT001073,1936.0,1129.0,2423.6666666666706,7818.333333333436,0.7987897125567309,0.1444041782135986
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KU761569,1941.0000000000002,1122.0,2418.8333333333344,7823.166666666771,0.8024529731964443,0.14342018364259806
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_KU761570,1946.3333333333335,1126.6666666666667,2419.8333333333353,7822.166666666767,0.8043253667607956,0.1440351138857502
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_MT246197,1914.5,1121.5,2419.6666666666692,7822.333333333436,0.791224686595949,0.143371543017853
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_MT681749,1924.5000000000002,1119.5,2420.1666666666697,7821.833333333438,0.7951931685145642,0.14312501331742156
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_ON408071,1911.5000000000002,1111.5000000000002,2425.3333333333353,7816.666666666768,0.7881390874106646,0.1421961620469065
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVFE_ON408073,1928.5000000000002,1111.5000000000002,2422.333333333335,7819.666666666772,0.7961332048988574,0.14214160876422507
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVHim_MG599476,1949.8333333333335,1125.166666666667,2413.000000000004,7829.000000000102,0.8080535985633361,0.14371780133690795
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVOb_MF774565,1913.0,1110.0000000000002,2415.3333333333344,7826.666666666766,0.7920231852056303,0.14182282793866943
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_AF069066,1908.3333333333333,1097.6666666666667,2422.333333333336,7819.666666666767,0.7878078987202413,0.14037256490046285
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_AF527415,1908.3333333333333,1100.6666666666667,2423.5000000000005,7818.500000000102,0.7874286500240697,0.1407772164311124
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_DQ486861,1917.3333333333333,1112.6666666666667,2421.3333333333344,7820.666666666768,0.7918502202643168,0.14227261103060085
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_GU183382,1933.0,1125.0,2417.3333333333344,7824.666666666766,0.7996414782129064,0.1437760926983027
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_GU183384,1929.9999999999998,1123.0,2418.000000000001,7824.000000000097,0.7981803143093462,0.14353271983639904
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_JN003207,1904.8333333333333,1100.1666666666667,2421.500000000002,7820.500000000103,0.7866336292931373,0.1406772797988175
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_JN003208,1900.3333333333333,1094.6666666666667,2422.3333333333344,7819.666666666766,0.7845052979221133,0.13998891683362286
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_JQ429588,1908.5,1097.5000000000002,2422.333333333335,7819.666666666767,0.7878767029035361,0.14035125111897176
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_KF823822,1893.6666666666667,1108.3333333333333,2423.3333333333353,7818.666666666766,0.7814305364511686,0.14175477489767896
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_KJ626343,1922.6666666666665,1115.3333333333335,2420.666666666669,7821.333333333436,0.7942715505370413,0.14260143198090508
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_KM019545,1891.3333333333333,1109.6666666666667,2421.3333333333344,7820.666666666768,0.7811123348017618,0.14188901201943385
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_KP345889,1905.5,1107.5000000000002,2422.5000000000027,7819.500000000105,0.7865841073271405,0.14163309674531432
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_KT224352,1946.6666666666667,1124.3333333333333,2415.500000000001,7826.500000000101,0.8059062995929066,0.1436572329052985
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_LC017692,1916.6666666666667,1103.3333333333335,2421.6666666666692,7820.333333333436,0.7914659325533371,0.14108520523421667
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MF043955,1922.3333333333333,1101.6666666666667,2419.833333333335,7822.166666666769,0.7944073283283968,0.1408390684592912
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MH645616,1946.4999999999998,1105.5000000000002,2419.0000000000014,7823.000000000094,0.8046713517982632,0.1413140738846973
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MH645618,1913.3333333333333,1102.6666666666667,2422.5000000000005,7819.500000000101,0.7898176814585481,0.14101498390775016
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MN114636,1917.5,1102.5000000000002,2423.5000000000014,7818.500000000103,0.7912110583866304,0.1410117030120849
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MN115819,1899.5,1103.5000000000002,2422.3333333333358,7819.666666666764,0.7841612770056412,0.14111854725265183
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MN115820,1906.9999999999998,1099.0000000000002,2422.833333333335,7819.166666666766,0.7870949989681496,0.14055206224021993
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_MN542364,1925.3333333333333,1115.6666666666667,2419.666666666668,7822.333333333433,0.7957018873123015,0.1426258149742173
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_mammalflavi_species_TBEV_subtype_TBEVSib_OR896869,1953.333333333333,1102.6666666666667,2421.0000000000023,7821.0000000000955,0.8068291339666795,0.14098793845629118
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_avianflavi_species_Kama_subtype_Kama_KF815940,1861.1666666666667,2422.833333333334,2394.8333333333426,7790.166666666744,0.7771591620850412,0.31101174557668554
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_avianflavi_species_Meaban_subtype_Meaban_DQ235144,1856.3333333333323,2425.6666666666656,2385.166666666673,7805.833333333408,0.7782824400810541,0.3107505070993884
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_avianflavi_species_Saumarezreef_subtype_Saumarezreef_DQ235150,1802.5000000000002,2436.4999999999986,2385.000000000003,7812.000000000067,0.7557651991614247,0.3118919610855066
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_avianflavi_species_Tyl_subtype_Tyl1_KF815939,1867.5000000000005,2380.5,2388.500000000004,7805.500000000079,0.7818714674481881,0.3049772596246206
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_avianflavi_species_Tyl_subtype_Tyl2_DQ235148,1878.4999999999995,2391.4999999999995,2383.500000000004,7810.500000000075,0.7881267044262623,0.3061903847384901
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_JF416966,genus_unknownflavi_species_Kadam_subtype_Kadam_DQ235146,1849.6666666666667,2280.3333333333335,2382.1666666666715,7796.83333333339,0.7764640033582857,0.2924691648318741
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_AY323490,genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_MG720085,327.0,31.0,2438.000000000003,7810.000000000111,0.13412633305988497,0.003969270166453208
genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_AY323490,genus_mammalflavi_species_Alkh+Kya_subtype_Alkh+Kya_MG720086,194.0,34.0,2438.833333333337,7809.166666666781,0.07954623112143772,0.004353857645928866
